epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648673019,2025-06-11T16.31.13.019,0.000,-57.256,-22.866,44.878
1749648673028,2025-06-11T16.31.13.028,0.009,-57.500,-22.744,43.415
1749648673038,2025-06-11T16.31.13.038,0.019,-57.988,-19.268,39.817
1749648673048,2025-06-11T16.31.13.048,0.029,-59.573,-12.439,35.122
1749648673059,2025-06-11T16.31.13.059,0.040,-62.012,-6.341,29.756
1749648673067,2025-06-11T16.31.13.067,0.048,-64.512,-3.293,24.146
1749648673078,2025-06-11T16.31.13.078,0.059,-67.012,-3.963,18.720
1749648673088,2025-06-11T16.31.13.088,0.069,-69.085,-8.598,13.476
1749648673098,2025-06-11T16.31.13.098,0.079,-71.402,-15.732,7.317
1749648673107,2025-06-11T16.31.13.107,0.088,-75.610,-24.268,0.244
1749648673117,2025-06-11T16.31.13.117,0.098,-80.793,-31.585,-6.524
1749648673127,2025-06-11T16.31.13.127,0.108,-87.012,-34.390,-12.195
1749648673138,2025-06-11T16.31.13.138,0.119,-94.268,-35.549,-17.073
1749648673146,2025-06-11T16.31.13.146,0.127,-100.549,-38.720,-21.951
1749648673157,2025-06-11T16.31.13.157,0.138,-106.280,-42.073,-25.671
1749648673167,2025-06-11T16.31.13.167,0.148,-113.537,-44.024,-27.134
1749648673177,2025-06-11T16.31.13.177,0.158,-122.439,-46.341,-27.744
1749648673186,2025-06-11T16.31.13.186,0.167,-128.841,-49.451,-29.085
1749648673196,2025-06-11T16.31.13.196,0.177,-131.037,-49.085,-27.073
1749648673206,2025-06-11T16.31.13.206,0.187,-133.354,-41.768,-23.659
1749648673217,2025-06-11T16.31.13.217,0.198,-136.951,-31.768,-29.573
1749648673226,2025-06-11T16.31.13.226,0.207,-139.451,-26.646,-37.683
1749648673236,2025-06-11T16.31.13.236,0.217,-138.720,-23.841,-40.183
1749648673246,2025-06-11T16.31.13.246,0.227,-135.244,-24.146,-39.329
1749648673256,2025-06-11T16.31.13.256,0.237,-130.183,-25.244,-37.439
1749648673265,2025-06-11T16.31.13.265,0.246,-122.744,-23.902,-34.207
1749648673275,2025-06-11T16.31.13.275,0.256,-111.646,-20.061,-31.341
1749648673286,2025-06-11T16.31.13.286,0.267,-95.061,-13.780,-28.841
1749648673296,2025-06-11T16.31.13.296,0.277,-76.463,-5.610,-26.585
1749648673305,2025-06-11T16.31.13.305,0.286,-56.402,3.780,-24.512
1749648673315,2025-06-11T16.31.13.315,0.296,-36.159,14.756,-20.610
1749648673325,2025-06-11T16.31.13.325,0.306,-18.293,25.427,-15.610
1749648673335,2025-06-11T16.31.13.335,0.316,-2.378,32.988,-11.463
1749648673344,2025-06-11T16.31.13.344,0.325,11.768,35.183,-7.927
1749648673354,2025-06-11T16.31.13.354,0.335,24.573,32.927,-4.878
1749648673365,2025-06-11T16.31.13.365,0.346,36.707,27.317,-2.012
1749648673375,2025-06-11T16.31.13.375,0.356,46.707,20.061,0.915
1749648673384,2025-06-11T16.31.13.384,0.365,54.146,13.049,2.683
1749648673394,2025-06-11T16.31.13.394,0.375,61.280,6.707,3.049
1749648673404,2025-06-11T16.31.13.404,0.385,69.085,3.354,3.293
1749648673414,2025-06-11T16.31.13.414,0.395,76.768,2.439,3.049
1749648673423,2025-06-11T16.31.13.423,0.404,84.878,1.463,3.476
1749648673434,2025-06-11T16.31.13.434,0.415,92.927,0.183,4.695
1749648673444,2025-06-11T16.31.13.444,0.425,100.122,-3.476,5.122
1749648673454,2025-06-11T16.31.13.454,0.435,107.927,-11.463,4.573
1749648673463,2025-06-11T16.31.13.463,0.444,115.671,-22.439,4.329
1749648673473,2025-06-11T16.31.13.473,0.454,122.866,-32.866,5.061
1749648673483,2025-06-11T16.31.13.483,0.464,129.085,-40.671,5.854
1749648673494,2025-06-11T16.31.13.494,0.475,134.512,-46.280,6.341
1749648673502,2025-06-11T16.31.13.502,0.483,140.244,-49.512,7.134
1749648673513,2025-06-11T16.31.13.513,0.494,145.122,-49.451,7.866
1749648673523,2025-06-11T16.31.13.523,0.504,148.537,-47.256,8.598
1749648673533,2025-06-11T16.31.13.533,0.514,152.317,-45.000,8.963
1749648673542,2025-06-11T16.31.13.542,0.523,155.732,-43.902,9.329
1749648673552,2025-06-11T16.31.13.552,0.533,157.500,-44.329,10.000
1749648673562,2025-06-11T16.31.13.562,0.543,158.232,-46.280,11.098
1749648673573,2025-06-11T16.31.13.573,0.554,158.354,-49.756,12.195
1749648673581,2025-06-11T16.31.13.581,0.562,158.598,-53.902,12.500
1749648673592,2025-06-11T16.31.13.592,0.573,159.451,-57.317,12.134
1749648673602,2025-06-11T16.31.13.602,0.583,160.244,-58.780,11.463
1749648673612,2025-06-11T16.31.13.612,0.593,160.976,-57.012,10.305
1749648673621,2025-06-11T16.31.13.621,0.602,161.098,-51.585,9.024
1749648673631,2025-06-11T16.31.13.631,0.612,161.159,-40.061,7.866
1749648673642,2025-06-11T16.31.13.642,0.623,158.598,-22.561,7.195
1749648673652,2025-06-11T16.31.13.652,0.633,151.707,-3.415,7.744
1749648673661,2025-06-11T16.31.13.661,0.642,141.585,11.402,10.122
1749648673671,2025-06-11T16.31.13.671,0.652,129.756,16.890,13.232
1749648673681,2025-06-11T16.31.13.681,0.662,121.098,14.268,14.878
1749648673691,2025-06-11T16.31.13.691,0.672,117.012,7.317,14.268
1749648673700,2025-06-11T16.31.13.700,0.681,114.268,-0.183,11.951
1749648673710,2025-06-11T16.31.13.710,0.691,110.732,-6.098,8.720
1749648673721,2025-06-11T16.31.13.721,0.702,105.549,-12.012,5.732
1749648673731,2025-06-11T16.31.13.731,0.712,101.220,-17.500,2.195
1749648673740,2025-06-11T16.31.13.740,0.721,98.293,-22.866,-2.744
1749648673750,2025-06-11T16.31.13.750,0.731,94.939,-29.024,-8.659
1749648673760,2025-06-11T16.31.13.760,0.741,90.549,-36.220,-12.622
1749648673770,2025-06-11T16.31.13.770,0.751,84.329,-41.585,-13.110
1749648673779,2025-06-11T16.31.13.779,0.760,76.890,-41.707,-12.866
1749648673789,2025-06-11T16.31.13.789,0.770,69.329,-36.402,-14.024
1749648673800,2025-06-11T16.31.13.800,0.781,62.378,-28.902,-15.366
1749648673810,2025-06-11T16.31.13.810,0.791,56.402,-21.463,-15.549
1749648673819,2025-06-11T16.31.13.819,0.800,50.915,-15.244,-15.183
1749648673829,2025-06-11T16.31.13.829,0.810,46.037,-10.915,-15.976
1749648673839,2025-06-11T16.31.13.839,0.820,40.183,-10.000,-17.195
