epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749649813517,2025-06-11T16.50.13.517,0.000,-55.122,-88.415,-11.402
1749649813527,2025-06-11T16.50.13.527,0.010,-53.598,-85.000,-12.012
1749649813536,2025-06-11T16.50.13.536,0.019,-47.195,-70.793,-10.610
1749649813546,2025-06-11T16.50.13.546,0.029,-39.207,-50.732,-6.585
1749649813557,2025-06-11T16.50.13.557,0.040,-29.146,-30.305,0.732
1749649813567,2025-06-11T16.50.13.567,0.050,-15.976,-11.707,9.451
1749649813576,2025-06-11T16.50.13.576,0.059,-2.073,1.585,16.585
1749649813586,2025-06-11T16.50.13.586,0.069,11.951,6.220,21.890
1749649813596,2025-06-11T16.50.13.596,0.079,23.841,1.585,25.000
1749649813606,2025-06-11T16.50.13.606,0.089,32.439,-7.988,26.890
1749649813615,2025-06-11T16.50.13.615,0.098,39.939,-17.622,29.268
1749649813625,2025-06-11T16.50.13.625,0.108,48.354,-23.537,32.195
1749649813636,2025-06-11T16.50.13.636,0.119,56.037,-26.646,36.280
1749649813646,2025-06-11T16.50.13.646,0.129,60.305,-30.244,41.220
1749649813655,2025-06-11T16.50.13.655,0.138,62.561,-35.000,46.829
1749649813665,2025-06-11T16.50.13.665,0.148,64.878,-40.915,52.561
1749649813675,2025-06-11T16.50.13.675,0.158,67.866,-47.134,58.415
1749649813685,2025-06-11T16.50.13.685,0.168,72.378,-53.171,64.512
1749649813694,2025-06-11T16.50.13.694,0.177,77.500,-59.451,70.122
1749649813704,2025-06-11T16.50.13.704,0.187,82.073,-65.488,75.549
1749649813715,2025-06-11T16.50.13.715,0.198,87.195,-68.598,79.512
1749649813725,2025-06-11T16.50.13.725,0.208,92.927,-71.159,81.220
1749649813734,2025-06-11T16.50.13.734,0.217,98.354,-73.354,82.073
1749649813744,2025-06-11T16.50.13.744,0.227,103.902,-73.049,83.049
1749649813754,2025-06-11T16.50.13.754,0.237,109.878,-72.012,82.988
1749649813765,2025-06-11T16.50.13.765,0.248,115.244,-71.768,82.256
1749649813773,2025-06-11T16.50.13.773,0.256,120.000,-70.488,81.646
1749649813784,2025-06-11T16.50.13.784,0.267,123.902,-68.476,80.854
1749649813794,2025-06-11T16.50.13.794,0.277,127.317,-65.122,79.634
1749649813804,2025-06-11T16.50.13.804,0.287,130.610,-60.671,78.841
1749649813813,2025-06-11T16.50.13.813,0.296,132.805,-56.159,78.293
1749649813823,2025-06-11T16.50.13.823,0.306,133.110,-52.927,76.890
1749649813833,2025-06-11T16.50.13.833,0.316,132.683,-50.549,75.061
1749649813844,2025-06-11T16.50.13.844,0.327,132.195,-46.768,73.415
1749649813852,2025-06-11T16.50.13.852,0.335,130.549,-41.768,71.951
1749649813863,2025-06-11T16.50.13.863,0.346,127.439,-37.134,70.610
1749649813873,2025-06-11T16.50.13.873,0.356,123.049,-33.354,69.024
1749649813883,2025-06-11T16.50.13.883,0.366,117.622,-30.488,65.854
1749649813892,2025-06-11T16.50.13.892,0.375,111.829,-29.390,61.037
1749649813902,2025-06-11T16.50.13.902,0.385,105.976,-28.293,55.915
1749649813912,2025-06-11T16.50.13.912,0.395,100.732,-26.951,51.829
1749649813923,2025-06-11T16.50.13.923,0.406,94.451,-26.402,47.744
1749649813932,2025-06-11T16.50.13.932,0.415,86.646,-27.317,43.110
1749649813942,2025-06-11T16.50.13.942,0.425,77.622,-30.000,38.354
1749649813952,2025-06-11T16.50.13.952,0.435,68.598,-34.573,34.268
1749649813962,2025-06-11T16.50.13.962,0.445,61.159,-38.537,29.390
1749649813971,2025-06-11T16.50.13.971,0.454,55.122,-40.183,23.232
1749649813981,2025-06-11T16.50.13.981,0.464,48.841,-38.415,15.976
1749649813992,2025-06-11T16.50.13.992,0.475,41.951,-34.085,9.085
1749649814002,2025-06-11T16.50.14.002,0.485,35.549,-27.012,2.561
1749649814011,2025-06-11T16.50.14.011,0.494,29.451,-18.476,-3.476
1749649814021,2025-06-11T16.50.14.021,0.504,23.780,-9.451,-8.171
1749649814031,2025-06-11T16.50.14.031,0.514,18.537,-1.585,-12.195
1749649814041,2025-06-11T16.50.14.041,0.524,13.476,3.110,-17.256
1749649814050,2025-06-11T16.50.14.050,0.533,7.378,2.805,-23.415
1749649814060,2025-06-11T16.50.14.060,0.543,1.098,0.671,-29.390
1749649814071,2025-06-11T16.50.14.071,0.554,-4.268,-2.500,-36.463
1749649814081,2025-06-11T16.50.14.081,0.564,-9.146,-4.634,-43.415
1749649814090,2025-06-11T16.50.14.090,0.573,-13.415,-4.268,-49.390
1749649814100,2025-06-11T16.50.14.100,0.583,-16.829,-4.573,-55.854
1749649814110,2025-06-11T16.50.14.110,0.593,-18.902,-3.598,-63.841
1749649814120,2025-06-11T16.50.14.120,0.603,-19.146,-0.976,-71.951
1749649814129,2025-06-11T16.50.14.129,0.612,-20.976,-2.988,-78.049
1749649814140,2025-06-11T16.50.14.140,0.623,-26.220,-7.195,-82.805
1749649814150,2025-06-11T16.50.14.150,0.633,-32.622,-12.805,-87.378
1749649814160,2025-06-11T16.50.14.160,0.643,-38.902,-17.683,-91.707
1749649814169,2025-06-11T16.50.14.169,0.652,-43.841,-17.744,-97.378
1749649814179,2025-06-11T16.50.14.179,0.662,-47.561,-16.646,-105.854
1749649814189,2025-06-11T16.50.14.189,0.672,-47.378,-17.378,-112.073
1749649814200,2025-06-11T16.50.14.200,0.683,-41.768,-12.195,-115.610
1749649814208,2025-06-11T16.50.14.208,0.691,-34.512,-2.988,-119.085
1749649814219,2025-06-11T16.50.14.219,0.702,-27.988,4.695,-125.122
1749649814229,2025-06-11T16.50.14.229,0.712,-22.073,8.415,-132.988
1749649814239,2025-06-11T16.50.14.239,0.722,-18.293,12.744,-138.598
1749649814248,2025-06-11T16.50.14.248,0.731,-17.439,24.146,-140.000
1749649814258,2025-06-11T16.50.14.258,0.741,-18.110,38.476,-138.171
1749649814268,2025-06-11T16.50.14.268,0.751,-20.976,43.659,-135.671
1749649814279,2025-06-11T16.50.14.279,0.762,-26.890,37.744,-131.646
1749649814287,2025-06-11T16.50.14.287,0.770,-32.134,29.085,-126.341
1749649814298,2025-06-11T16.50.14.298,0.781,-36.646,20.671,-121.220
1749649814308,2025-06-11T16.50.14.308,0.791,-41.402,10.671,-115.061
1749649814318,2025-06-11T16.50.14.318,0.801,-44.695,1.768,-106.768
1749649814327,2025-06-11T16.50.14.327,0.810,-46.463,-0.976,-97.988
1749649814337,2025-06-11T16.50.14.337,0.820,-46.951,1.159,-90.000
1749649814348,2025-06-11T16.50.14.348,0.831,-44.329,2.073,-82.500
1749649814358,2025-06-11T16.50.14.358,0.841,-38.476,2.744,-74.207
1749649814367,2025-06-11T16.50.14.367,0.850,-33.110,4.512,-65.305
1749649814377,2025-06-11T16.50.14.377,0.860,-28.720,5.488,-54.268
1749649814387,2025-06-11T16.50.14.387,0.870,-24.268,6.280,-42.012
1749649814397,2025-06-11T16.50.14.397,0.880,-22.073,3.780,-33.171
1749649814406,2025-06-11T16.50.14.406,0.889,-21.951,-1.646,-22.439
1749649814416,2025-06-11T16.50.14.416,0.899,-17.927,-7.317,-9.024
1749649814427,2025-06-11T16.50.14.427,0.910,-9.817,-10.061,2.256
1749649814437,2025-06-11T16.50.14.437,0.920,-2.683,-9.329,14.451
1749649814446,2025-06-11T16.50.14.446,0.929,3.476,-3.476,27.805
