epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648311082,2025-06-11T16.25.11.082,0.000,-122.195,59.634,22.561
1749648311093,2025-06-11T16.25.11.093,0.011,-121.280,62.134,21.829
1749648311101,2025-06-11T16.25.11.101,0.019,-118.049,70.366,17.317
1749648311112,2025-06-11T16.25.11.112,0.030,-119.878,77.683,12.317
1749648311122,2025-06-11T16.25.11.122,0.040,-127.744,78.354,10.183
1749648311132,2025-06-11T16.25.11.132,0.050,-132.744,73.110,9.634
1749648311141,2025-06-11T16.25.11.141,0.059,-130.793,66.402,8.354
1749648311151,2025-06-11T16.25.11.151,0.069,-128.293,64.207,6.280
1749648311162,2025-06-11T16.25.11.162,0.080,-125.610,65.244,3.171
1749648311172,2025-06-11T16.25.11.172,0.090,-119.634,69.207,1.220
1749648311181,2025-06-11T16.25.11.181,0.099,-116.341,78.963,0.366
1749648311191,2025-06-11T16.25.11.191,0.109,-118.110,90.976,-1.707
1749648311201,2025-06-11T16.25.11.201,0.119,-117.439,97.561,-3.902
1749648311211,2025-06-11T16.25.11.211,0.129,-111.524,98.902,-4.512
1749648311220,2025-06-11T16.25.11.220,0.138,-102.927,95.061,-5.366
1749648311230,2025-06-11T16.25.11.230,0.148,-92.195,82.866,-6.951
1749648311241,2025-06-11T16.25.11.241,0.159,-78.232,64.756,-7.500
1749648311251,2025-06-11T16.25.11.251,0.169,-63.049,47.683,-6.890
1749648311260,2025-06-11T16.25.11.260,0.178,-48.720,36.402,-7.012
1749648311270,2025-06-11T16.25.11.270,0.188,-35.000,30.793,-8.780
1749648311280,2025-06-11T16.25.11.280,0.198,-21.037,27.500,-9.939
1749648311290,2025-06-11T16.25.11.290,0.208,-6.585,22.988,-10.610
1749648311299,2025-06-11T16.25.11.299,0.217,8.293,14.634,-11.707
1749648311310,2025-06-11T16.25.11.310,0.228,24.329,4.146,-12.317
1749648311320,2025-06-11T16.25.11.320,0.238,41.463,-7.500,-13.659
1749648311330,2025-06-11T16.25.11.330,0.248,58.659,-19.024,-16.159
1749648311339,2025-06-11T16.25.11.339,0.257,74.939,-27.744,-18.354
1749648311349,2025-06-11T16.25.11.349,0.267,88.963,-33.902,-19.817
1749648311359,2025-06-11T16.25.11.359,0.277,101.159,-38.963,-20.549
1749648311370,2025-06-11T16.25.11.370,0.288,111.890,-43.537,-20.915
1749648311378,2025-06-11T16.25.11.378,0.296,120.915,-49.085,-20.732
1749648311389,2025-06-11T16.25.11.389,0.307,129.695,-54.512,-20.366
1749648311399,2025-06-11T16.25.11.399,0.317,136.951,-58.415,-20.976
1749648311409,2025-06-11T16.25.11.409,0.327,141.463,-59.512,-21.280
1749648311418,2025-06-11T16.25.11.418,0.336,144.939,-57.622,-20.244
1749648311428,2025-06-11T16.25.11.428,0.346,147.378,-53.476,-19.146
1749648311438,2025-06-11T16.25.11.438,0.356,148.841,-50.000,-18.720
1749648311449,2025-06-11T16.25.11.449,0.367,150.122,-48.963,-18.354
1749648311457,2025-06-11T16.25.11.457,0.375,150.610,-50.976,-17.683
1749648311468,2025-06-11T16.25.11.468,0.386,149.878,-54.817,-17.683
1749648311478,2025-06-11T16.25.11.478,0.396,148.963,-59.146,-18.171
1749648311488,2025-06-11T16.25.11.488,0.406,147.988,-63.049,-19.451
1749648311497,2025-06-11T16.25.11.497,0.415,146.220,-66.037,-20.671
1749648311507,2025-06-11T16.25.11.507,0.425,142.378,-67.317,-20.793
1749648311518,2025-06-11T16.25.11.518,0.436,136.829,-67.378,-20.854
1749648311528,2025-06-11T16.25.11.528,0.446,129.024,-67.744,-20.976
1749648311537,2025-06-11T16.25.11.537,0.455,121.463,-68.537,-21.829
1749648311547,2025-06-11T16.25.11.547,0.465,115.427,-69.268,-23.780
1749648311557,2025-06-11T16.25.11.557,0.475,109.634,-68.598,-25.793
1749648311567,2025-06-11T16.25.11.567,0.485,102.012,-65.610,-26.037
1749648311576,2025-06-11T16.25.11.576,0.494,92.744,-61.341,-25.366
1749648311586,2025-06-11T16.25.11.586,0.504,83.902,-55.732,-24.085
1749648311597,2025-06-11T16.25.11.597,0.515,74.878,-47.683,-22.561
1749648311607,2025-06-11T16.25.11.607,0.525,65.061,-37.988,-20.305
1749648311616,2025-06-11T16.25.11.616,0.534,55.549,-28.902,-17.195
1749648311626,2025-06-11T16.25.11.626,0.544,47.683,-23.720,-14.512
1749648311636,2025-06-11T16.25.11.636,0.554,40.732,-22.927,-12.256
1749648311646,2025-06-11T16.25.11.646,0.564,35.366,-24.573,-10.061
1749648311655,2025-06-11T16.25.11.655,0.573,30.549,-26.402,-8.415
1749648311665,2025-06-11T16.25.11.665,0.583,24.817,-28.354,-7.134
1749648311676,2025-06-11T16.25.11.676,0.594,18.049,-29.634,-5.122
1749648311686,2025-06-11T16.25.11.686,0.604,11.341,-28.476,-2.134
1749648311695,2025-06-11T16.25.11.695,0.613,5.366,-23.963,1.220
1749648311705,2025-06-11T16.25.11.705,0.623,0.000,-17.561,3.720
1749648311715,2025-06-11T16.25.11.715,0.633,-4.756,-10.732,5.305
1749648311726,2025-06-11T16.25.11.726,0.644,-8.537,-4.634,6.829
1749648311734,2025-06-11T16.25.11.734,0.652,-12.622,0.915,7.683
1749648311745,2025-06-11T16.25.11.745,0.663,-18.110,6.646,6.768
1749648311755,2025-06-11T16.25.11.755,0.673,-24.268,11.585,4.268
1749648311765,2025-06-11T16.25.11.765,0.683,-31.646,16.463,1.524
