epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648401621,2025-06-11T16.26.41.621,0.000,-38.171,2.927,83.598
1749648401632,2025-06-11T16.26.41.632,0.011,-38.232,2.866,83.110
1749648401642,2025-06-11T16.26.41.642,0.021,-38.780,3.171,78.476
1749648401652,2025-06-11T16.26.41.652,0.031,-40.183,1.402,71.829
1749648401661,2025-06-11T16.26.41.661,0.040,-42.622,-3.659,63.659
1749648401671,2025-06-11T16.26.41.671,0.050,-45.122,-11.098,54.085
1749648401681,2025-06-11T16.26.41.681,0.060,-47.134,-17.927,44.756
1749648401692,2025-06-11T16.26.41.692,0.071,-49.329,-21.951,36.402
1749648401700,2025-06-11T16.26.41.700,0.079,-52.134,-23.293,28.232
1749648401711,2025-06-11T16.26.41.711,0.090,-57.378,-24.817,21.402
1749648401721,2025-06-11T16.26.41.721,0.100,-64.085,-28.049,15.793
1749648401731,2025-06-11T16.26.41.731,0.110,-69.512,-35.854,8.354
1749648401740,2025-06-11T16.26.41.740,0.119,-74.695,-44.756,-3.537
1749648401750,2025-06-11T16.26.41.750,0.129,-83.780,-50.732,-13.415
1749648401760,2025-06-11T16.26.41.760,0.139,-93.598,-52.256,-19.634
1749648401771,2025-06-11T16.26.41.771,0.150,-100.061,-53.476,-26.829
1749648401779,2025-06-11T16.26.41.779,0.158,-103.537,-55.061,-34.695
1749648401790,2025-06-11T16.26.41.790,0.169,-105.305,-53.293,-39.085
1749648401800,2025-06-11T16.26.41.800,0.179,-107.805,-45.915,-40.854
1749648401810,2025-06-11T16.26.41.810,0.189,-112.622,-36.280,-42.134
1749648401819,2025-06-11T16.26.41.819,0.198,-119.085,-27.195,-44.146
1749648401829,2025-06-11T16.26.41.829,0.208,-124.695,-17.866,-46.402
1749648401840,2025-06-11T16.26.41.840,0.219,-127.683,-5.366,-47.073
1749648401850,2025-06-11T16.26.41.850,0.229,-127.683,11.585,-46.707
1749648401859,2025-06-11T16.26.41.859,0.238,-126.280,26.951,-45.915
1749648401869,2025-06-11T16.26.41.869,0.248,-123.171,35.793,-45.000
1749648401879,2025-06-11T16.26.41.879,0.258,-118.354,36.524,-43.354
1749648401889,2025-06-11T16.26.41.889,0.268,-111.159,31.951,-38.963
1749648401898,2025-06-11T16.26.41.898,0.277,-98.780,28.293,-32.927
1749648401908,2025-06-11T16.26.41.908,0.287,-80.427,25.915,-28.110
1749648401919,2025-06-11T16.26.41.919,0.298,-56.646,23.659,-25.183
1749648401929,2025-06-11T16.26.41.929,0.308,-30.488,22.256,-20.915
1749648401938,2025-06-11T16.26.41.938,0.317,-6.646,24.512,-12.744
1749648401948,2025-06-11T16.26.41.948,0.327,13.841,29.024,-3.110
1749648401958,2025-06-11T16.26.41.958,0.337,30.732,32.439,5.061
1749648401968,2025-06-11T16.26.41.968,0.347,43.232,33.720,12.073
1749648401977,2025-06-11T16.26.41.977,0.356,52.561,31.037,17.195
1749648401987,2025-06-11T16.26.41.987,0.366,60.305,22.378,20.732
1749648401998,2025-06-11T16.26.41.998,0.377,67.561,10.427,24.207
1749648402008,2025-06-11T16.26.42.008,0.387,75.061,-0.610,27.622
1749648402017,2025-06-11T16.26.42.017,0.396,80.732,-10.244,29.939
1749648402027,2025-06-11T16.26.42.027,0.406,84.939,-20.061,30.610
1749648402037,2025-06-11T16.26.42.037,0.416,89.573,-29.390,30.488
1749648402048,2025-06-11T16.26.42.048,0.427,95.366,-35.732,29.268
1749648402056,2025-06-11T16.26.42.056,0.435,100.610,-39.695,27.561
1749648402067,2025-06-11T16.26.42.067,0.446,105.549,-44.024,26.098
1749648402077,2025-06-11T16.26.42.077,0.456,110.793,-49.451,24.878
1749648402087,2025-06-11T16.26.42.087,0.466,116.463,-54.207,23.659
1749648402096,2025-06-11T16.26.42.096,0.475,121.890,-58.598,22.256
1749648402106,2025-06-11T16.26.42.106,0.485,126.829,-62.683,20.610
1749648402116,2025-06-11T16.26.42.116,0.495,131.037,-65.915,18.415
1749648402127,2025-06-11T16.26.42.127,0.506,134.573,-69.939,16.037
1749648402135,2025-06-11T16.26.42.135,0.514,138.720,-74.878,14.756
