epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749650160005,2025-06-11T16.56.00.005,0.000,-13.415,-75.366,7.866
1749650160016,2025-06-11T16.56.00.016,0.011,-12.927,-76.341,7.927
1749650160026,2025-06-11T16.56.00.026,0.021,-12.439,-81.585,10.183
1749650160035,2025-06-11T16.56.00.035,0.030,-13.354,-86.220,10.427
1749650160045,2025-06-11T16.56.00.045,0.040,-13.171,-85.000,11.585
1749650160055,2025-06-11T16.56.00.055,0.050,-12.561,-73.963,17.744
1749650160066,2025-06-11T16.56.00.066,0.061,-12.561,-61.585,20.488
1749650160074,2025-06-11T16.56.00.074,0.069,-11.890,-56.707,21.280
1749650160085,2025-06-11T16.56.00.085,0.080,-9.634,-52.561,21.159
1749650160095,2025-06-11T16.56.00.095,0.090,-6.402,-48.354,22.256
1749650160105,2025-06-11T16.56.00.105,0.100,-4.451,-48.720,23.963
1749650160114,2025-06-11T16.56.00.114,0.109,-4.817,-49.756,24.268
1749650160124,2025-06-11T16.56.00.124,0.119,-3.537,-48.110,26.098
1749650160134,2025-06-11T16.56.00.134,0.129,-1.951,-44.268,33.232
1749650160145,2025-06-11T16.56.00.145,0.140,-3.415,-42.683,33.780
1749650160153,2025-06-11T16.56.00.153,0.148,-4.573,-46.280,35.854
1749650160164,2025-06-11T16.56.00.164,0.159,-7.012,-52.744,41.768
1749650160174,2025-06-11T16.56.00.174,0.169,-9.512,-53.720,44.878
1749650160184,2025-06-11T16.56.00.184,0.179,-11.524,-61.280,51.159
1749650160193,2025-06-11T16.56.00.193,0.188,-11.524,-74.817,58.841
1749650160203,2025-06-11T16.56.00.203,0.198,-11.524,-85.244,65.244
1749650160213,2025-06-11T16.56.00.213,0.208,-13.902,-94.634,70.915
1749650160224,2025-06-11T16.56.00.224,0.219,-16.159,-103.780,77.927
1749650160232,2025-06-11T16.56.00.232,0.227,-19.878,-110.854,80.488
1749650160243,2025-06-11T16.56.00.243,0.238,-28.171,-115.244,76.585
1749650160253,2025-06-11T16.56.00.253,0.248,-30.549,-124.085,69.268
1749650160263,2025-06-11T16.56.00.263,0.258,-25.000,-139.268,61.524
1749650160272,2025-06-11T16.56.00.272,0.267,2.683,-156.463,69.085
1749650160282,2025-06-11T16.56.00.282,0.277,23.902,-171.037,75.488
1749650160293,2025-06-11T16.56.00.293,0.288,22.317,-168.476,76.951
1749650160303,2025-06-11T16.56.00.303,0.298,16.341,-149.390,76.585
1749650160312,2025-06-11T16.56.00.312,0.307,17.378,-120.244,83.780
1749650160322,2025-06-11T16.56.00.322,0.317,18.171,-88.293,92.622
1749650160332,2025-06-11T16.56.00.332,0.327,13.841,-60.122,96.890
1749650160342,2025-06-11T16.56.00.342,0.337,8.049,-34.878,98.110
1749650160351,2025-06-11T16.56.00.351,0.346,3.293,-12.134,96.463
1749650160361,2025-06-11T16.56.00.361,0.356,-1.402,2.317,91.585
1749650160372,2025-06-11T16.56.00.372,0.367,-5.427,5.976,86.220
1749650160382,2025-06-11T16.56.00.382,0.377,-6.463,3.902,81.037
1749650160391,2025-06-11T16.56.00.391,0.386,-5.305,-0.793,75.305
1749650160401,2025-06-11T16.56.00.401,0.396,-4.329,-6.159,68.780
1749650160411,2025-06-11T16.56.00.411,0.406,-4.207,-9.695,62.378
1749650160421,2025-06-11T16.56.00.421,0.416,-4.512,-11.037,56.890
1749650160430,2025-06-11T16.56.00.430,0.425,-4.878,-11.951,51.829
1749650160441,2025-06-11T16.56.00.441,0.436,-6.220,-15.671,46.159
1749650160451,2025-06-11T16.56.00.451,0.446,-6.951,-20.671,41.159
1749650160461,2025-06-11T16.56.00.461,0.456,-5.671,-22.439,36.463
1749650160470,2025-06-11T16.56.00.470,0.465,-5.549,-20.976,32.317
1749650160480,2025-06-11T16.56.00.480,0.475,-7.012,-18.232,29.024
1749650160490,2025-06-11T16.56.00.490,0.485,-9.451,-16.524,25.915
1749650160501,2025-06-11T16.56.00.501,0.496,-12.317,-15.671,23.232
1749650160509,2025-06-11T16.56.00.509,0.504,-15.793,-15.061,20.915
1749650160520,2025-06-11T16.56.00.520,0.515,-19.634,-17.073,17.683
1749650160530,2025-06-11T16.56.00.530,0.525,-23.293,-21.524,15.061
