epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749648193578,2025-06-11T16.23.13.578,0.000,-122.866,62.012,-11.037
1749648193587,2025-06-11T16.23.13.587,0.009,-124.512,61.280,-10.549
1749648193597,2025-06-11T16.23.13.597,0.019,-130.732,58.110,-9.512
1749648193608,2025-06-11T16.23.13.608,0.030,-136.524,59.512,-5.976
1749648193618,2025-06-11T16.23.13.618,0.040,-135.305,70.000,-2.012
1749648193627,2025-06-11T16.23.13.627,0.049,-129.024,87.317,-2.561
1749648193637,2025-06-11T16.23.13.637,0.059,-122.622,101.951,-7.073
1749648193647,2025-06-11T16.23.13.647,0.069,-116.037,105.793,-10.488
1749648193657,2025-06-11T16.23.13.657,0.079,-112.805,99.329,-13.171
1749648193666,2025-06-11T16.23.13.666,0.088,-108.720,85.000,-17.805
1749648193676,2025-06-11T16.23.13.676,0.098,-97.683,69.512,-21.829
1749648193687,2025-06-11T16.23.13.687,0.109,-82.439,59.756,-22.622
1749648193697,2025-06-11T16.23.13.697,0.119,-67.256,54.268,-22.134
1749648193706,2025-06-11T16.23.13.706,0.128,-52.622,50.122,-22.561
1749648193716,2025-06-11T16.23.13.716,0.138,-39.634,47.439,-23.598
1749648193726,2025-06-11T16.23.13.726,0.148,-28.659,44.024,-22.439
1749648193736,2025-06-11T16.23.13.736,0.158,-17.683,38.841,-17.683
1749648193745,2025-06-11T16.23.13.745,0.167,-5.854,29.024,-12.012
1749648193755,2025-06-11T16.23.13.755,0.177,7.805,13.537,-7.683
1749648193766,2025-06-11T16.23.13.766,0.188,22.500,-4.146,-3.354
1749648193776,2025-06-11T16.23.13.776,0.198,36.220,-19.329,0.122
1749648193785,2025-06-11T16.23.13.785,0.207,48.598,-29.695,2.012
1749648193795,2025-06-11T16.23.13.795,0.217,60.183,-35.976,3.110
1749648193805,2025-06-11T16.23.13.805,0.227,70.854,-40.183,4.024
1749648193816,2025-06-11T16.23.13.816,0.238,79.634,-43.780,4.573
1749648193824,2025-06-11T16.23.13.824,0.246,87.012,-47.561,5.000
1749648193835,2025-06-11T16.23.13.835,0.257,93.598,-51.707,5.549
1749648193845,2025-06-11T16.23.13.845,0.267,99.512,-57.622,5.976
1749648193855,2025-06-11T16.23.13.855,0.277,104.878,-63.841,5.366
1749648193864,2025-06-11T16.23.13.864,0.286,108.110,-67.561,4.939
1749648193874,2025-06-11T16.23.13.874,0.296,109.634,-71.768,5.671
1749648193884,2025-06-11T16.23.13.884,0.306,112.073,-79.024,6.402
1749648193895,2025-06-11T16.23.13.895,0.317,116.220,-85.976,5.244
1749648193903,2025-06-11T16.23.13.903,0.325,119.451,-88.780,2.317
1749648193914,2025-06-11T16.23.13.914,0.336,120.000,-87.927,0.366
1749648193924,2025-06-11T16.23.13.924,0.346,118.232,-84.390,-0.061
1749648193934,2025-06-11T16.23.13.934,0.356,116.646,-78.354,-0.732
