epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749650642620,2025-06-11T17.04.02.620,0.000,-12.988,85.183,3.598
1749650642631,2025-06-11T17.04.02.631,0.011,-12.500,84.817,3.171
1749650642641,2025-06-11T17.04.02.641,0.021,-12.744,80.976,3.841
1749650642650,2025-06-11T17.04.02.650,0.030,-11.768,78.415,4.085
1749650642660,2025-06-11T17.04.02.660,0.040,-10.549,78.476,4.695
1749650642670,2025-06-11T17.04.02.670,0.050,-9.878,78.780,5.915
1749650642681,2025-06-11T17.04.02.681,0.061,-9.085,79.146,6.159
1749650642689,2025-06-11T17.04.02.689,0.069,-8.293,80.671,5.244
1749650642700,2025-06-11T17.04.02.700,0.080,-8.110,84.024,4.390
1749650642710,2025-06-11T17.04.02.710,0.090,-8.354,87.134,4.512
1749650642720,2025-06-11T17.04.02.720,0.100,-7.927,88.659,5.000
1749650642729,2025-06-11T17.04.02.729,0.109,-6.524,88.293,5.671
1749650642739,2025-06-11T17.04.02.739,0.119,-5.976,85.671,7.073
1749650642749,2025-06-11T17.04.02.749,0.129,-7.439,80.183,8.110
1749650642760,2025-06-11T17.04.02.760,0.140,-8.598,70.366,8.598
1749650642768,2025-06-11T17.04.02.768,0.148,-7.866,57.500,8.963
1749650642779,2025-06-11T17.04.02.779,0.159,-5.793,46.341,9.024
1749650642789,2025-06-11T17.04.02.789,0.169,-4.512,38.537,10.488
1749650642799,2025-06-11T17.04.02.799,0.179,-5.061,30.427,11.646
1749650642808,2025-06-11T17.04.02.808,0.188,-4.939,19.146,11.341
1749650642818,2025-06-11T17.04.02.818,0.198,-4.024,5.305,10.488
1749650642828,2025-06-11T17.04.02.828,0.208,-2.805,-10.000,10.183
1749650642839,2025-06-11T17.04.02.839,0.219,-1.159,-23.780,8.659
1749650642847,2025-06-11T17.04.02.847,0.227,-0.183,-36.402,5.122
1749650642858,2025-06-11T17.04.02.858,0.238,0.793,-47.744,2.195
1749650642868,2025-06-11T17.04.02.868,0.248,1.524,-57.134,-0.305
1749650642878,2025-06-11T17.04.02.878,0.258,0.488,-64.268,-3.963
1749650642887,2025-06-11T17.04.02.887,0.267,-0.305,-69.878,-5.915
1749650642897,2025-06-11T17.04.02.897,0.277,0.244,-75.488,-5.793
1749650642908,2025-06-11T17.04.02.908,0.288,1.341,-81.341,-4.939
1749650642918,2025-06-11T17.04.02.918,0.298,3.293,-85.793,-5.427
1749650642927,2025-06-11T17.04.02.927,0.307,6.341,-85.122,-8.232
1749650642937,2025-06-11T17.04.02.937,0.317,9.573,-78.293,-11.037
1749650642947,2025-06-11T17.04.02.947,0.327,12.439,-70.793,-13.598
1749650642957,2025-06-11T17.04.02.957,0.337,15.488,-67.073,-17.500
1749650642966,2025-06-11T17.04.02.966,0.346,18.537,-65.732,-22.805
1749650642976,2025-06-11T17.04.02.976,0.356,22.622,-65.976,-25.488
1749650642987,2025-06-11T17.04.02.987,0.367,27.866,-68.476,-26.402
1749650642997,2025-06-11T17.04.02.997,0.377,32.317,-73.049,-28.171
1749650643006,2025-06-11T17.04.03.006,0.386,35.122,-78.720,-30.305
1749650643016,2025-06-11T17.04.03.016,0.396,37.500,-83.963,-32.378
1749650643026,2025-06-11T17.04.03.026,0.406,40.122,-85.854,-34.024
1749650643036,2025-06-11T17.04.03.036,0.416,43.110,-83.293,-35.427
1749650643045,2025-06-11T17.04.03.045,0.425,45.488,-79.024,-37.561
1749650643056,2025-06-11T17.04.03.056,0.436,47.195,-74.756,-40.000
1749650643066,2025-06-11T17.04.03.066,0.446,48.232,-70.488,-42.134
1749650643076,2025-06-11T17.04.03.076,0.456,48.232,-64.512,-44.390
1749650643085,2025-06-11T17.04.03.085,0.465,46.951,-55.427,-46.707
1749650643095,2025-06-11T17.04.03.095,0.475,43.902,-45.244,-50.244
1749650643105,2025-06-11T17.04.03.105,0.485,40.671,-37.439,-54.695
1749650643116,2025-06-11T17.04.03.116,0.496,40.183,-31.280,-56.768
1749650643124,2025-06-11T17.04.03.124,0.504,39.817,-23.171,-59.451
1749650643135,2025-06-11T17.04.03.135,0.515,40.488,-14.756,-62.256
1749650643145,2025-06-11T17.04.03.145,0.525,41.768,-13.902,-62.683
1749650643155,2025-06-11T17.04.03.155,0.535,41.524,-19.634,-73.598
1749650643164,2025-06-11T17.04.03.164,0.544,44.695,-30.732,-90.732
1749650643174,2025-06-11T17.04.03.174,0.554,54.268,-43.598,-83.537
1749650643184,2025-06-11T17.04.03.184,0.564,43.354,-67.073,-44.146
1749650643195,2025-06-11T17.04.03.195,0.575,30.366,-68.659,-64.878
1749650643203,2025-06-11T17.04.03.203,0.583,40.671,-34.512,-85.183
1749650643214,2025-06-11T17.04.03.214,0.594,36.280,17.683,-66.829
1749650643224,2025-06-11T17.04.03.224,0.604,34.268,60.793,-42.805
1749650643234,2025-06-11T17.04.03.234,0.614,44.634,90.366,-24.634
1749650643243,2025-06-11T17.04.03.243,0.623,36.463,115.488,-12.378
1749650643253,2025-06-11T17.04.03.253,0.633,17.500,127.500,-5.305
1749650643264,2025-06-11T17.04.03.264,0.644,5.427,124.878,-5.732
1749650643274,2025-06-11T17.04.03.274,0.654,-4.756,117.439,-9.878
1749650643283,2025-06-11T17.04.03.283,0.663,-13.720,111.402,-17.561
1749650643293,2025-06-11T17.04.03.293,0.673,-19.146,102.561,-26.524
1749650643303,2025-06-11T17.04.03.303,0.683,-24.024,89.695,-34.634
1749650643313,2025-06-11T17.04.03.313,0.693,-27.378,72.744,-42.378
1749650643322,2025-06-11T17.04.03.322,0.702,-23.841,49.939,-49.817
1749650643332,2025-06-11T17.04.03.332,0.712,-11.707,26.220,-58.537
1749650643343,2025-06-11T17.04.03.343,0.723,-2.683,10.366,-60.366
1749650643353,2025-06-11T17.04.03.353,0.733,3.415,-1.646,-57.500
1749650643362,2025-06-11T17.04.03.362,0.742,8.171,-9.939,-56.159
1749650643372,2025-06-11T17.04.03.372,0.752,9.024,-13.415,-53.049
1749650643382,2025-06-11T17.04.03.382,0.762,6.280,-12.012,-50.244
1749650643392,2025-06-11T17.04.03.392,0.772,0.183,-1.829,-52.439
1749650643401,2025-06-11T17.04.03.401,0.781,-7.317,18.963,-51.646
1749650643411,2025-06-11T17.04.03.411,0.791,-12.805,43.354,-40.305
1749650643422,2025-06-11T17.04.03.422,0.802,-19.878,60.976,-30.488
1749650643432,2025-06-11T17.04.03.432,0.812,-30.610,78.963,-27.256
1749650643441,2025-06-11T17.04.03.441,0.821,-45.549,96.402,-32.134
