epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749647500459,2025-06-11T16.11.40.459,0.000,75.671,12.439,-22.073
1749647500469,2025-06-11T16.11.40.469,0.010,76.402,12.378,-22.500
1749647500478,2025-06-11T16.11.40.478,0.019,80.122,9.207,-23.902
1749647500489,2025-06-11T16.11.40.489,0.030,85.305,1.159,-26.098
1749647500499,2025-06-11T16.11.40.499,0.040,90.061,-10.244,-27.561
1749647500509,2025-06-11T16.11.40.509,0.050,94.268,-20.549,-28.780
1749647500518,2025-06-11T16.11.40.518,0.059,98.232,-27.500,-31.402
1749647500528,2025-06-11T16.11.40.528,0.069,102.988,-32.439,-35.061
1749647500538,2025-06-11T16.11.40.538,0.079,108.354,-35.854,-38.232
1749647500549,2025-06-11T16.11.40.549,0.090,113.537,-36.159,-40.061
1749647500557,2025-06-11T16.11.40.557,0.098,117.317,-32.683,-40.976
1749647500568,2025-06-11T16.11.40.568,0.109,118.780,-28.963,-41.098
1749647500578,2025-06-11T16.11.40.578,0.119,119.512,-30.061,-40.427
1749647500588,2025-06-11T16.11.40.588,0.129,121.220,-37.622,-39.207
1749647500597,2025-06-11T16.11.40.597,0.138,123.902,-48.780,-39.268
1749647500607,2025-06-11T16.11.40.607,0.148,126.280,-59.085,-39.207
1749647500617,2025-06-11T16.11.40.617,0.158,128.293,-65.427,-38.720
1749647500628,2025-06-11T16.11.40.628,0.169,128.902,-73.537,-37.988
1749647500636,2025-06-11T16.11.40.636,0.177,129.878,-84.268,-37.134
1749647500647,2025-06-11T16.11.40.647,0.188,131.220,-93.963,-37.195
1749647500657,2025-06-11T16.11.40.657,0.198,131.890,-101.098,-37.195
1749647500667,2025-06-11T16.11.40.667,0.208,132.317,-99.512,-32.622
1749647500676,2025-06-11T16.11.40.676,0.217,132.744,-85.427,-24.756
1749647500686,2025-06-11T16.11.40.686,0.227,131.341,-66.037,-18.476
1749647500697,2025-06-11T16.11.40.697,0.238,129.390,-55.671,-16.402
1749647500707,2025-06-11T16.11.40.707,0.248,129.512,-56.890,-15.976
1749647500716,2025-06-11T16.11.40.716,0.257,133.780,-59.756,-17.073
1749647500726,2025-06-11T16.11.40.726,0.267,137.134,-55.854,-20.000
1749647500736,2025-06-11T16.11.40.736,0.277,136.890,-50.122,-24.817
1749647500746,2025-06-11T16.11.40.746,0.287,133.659,-47.500,-28.354
1749647500755,2025-06-11T16.11.40.755,0.296,129.756,-46.524,-30.183
1749647500765,2025-06-11T16.11.40.765,0.306,127.317,-45.549,-31.585
1749647500776,2025-06-11T16.11.40.776,0.317,125.610,-43.293,-33.049
1749647500786,2025-06-11T16.11.40.786,0.327,122.500,-39.756,-34.451
1749647500795,2025-06-11T16.11.40.795,0.336,116.951,-36.768,-34.878
1749647500805,2025-06-11T16.11.40.805,0.346,110.183,-33.659,-35.244
1749647500815,2025-06-11T16.11.40.815,0.356,102.378,-32.439,-35.732
1749647500825,2025-06-11T16.11.40.825,0.366,93.780,-31.159,-35.854
1749647500834,2025-06-11T16.11.40.834,0.375,84.268,-28.537,-35.793
1749647500844,2025-06-11T16.11.40.844,0.385,73.415,-26.585,-36.098
1749647500855,2025-06-11T16.11.40.855,0.396,62.622,-26.159,-36.280
1749647500865,2025-06-11T16.11.40.865,0.406,52.134,-25.305,-36.098
1749647500874,2025-06-11T16.11.40.874,0.415,41.402,-23.476,-35.000
1749647500884,2025-06-11T16.11.40.884,0.425,30.488,-21.768,-32.622
1749647500894,2025-06-11T16.11.40.894,0.435,20.000,-20.488,-29.939
1749647500905,2025-06-11T16.11.40.905,0.446,10.671,-20.061,-27.866
1749647500913,2025-06-11T16.11.40.913,0.454,2.561,-20.488,-26.341
1749647500924,2025-06-11T16.11.40.924,0.465,-5.244,-21.159,-24.756
1749647500934,2025-06-11T16.11.40.934,0.475,-13.902,-20.793,-23.293
1749647500944,2025-06-11T16.11.40.944,0.485,-23.110,-21.707,-22.195
1749647500953,2025-06-11T16.11.40.953,0.494,-31.890,-23.049,-19.451
1749647500963,2025-06-11T16.11.40.963,0.504,-39.756,-21.646,-15.854
1749647500973,2025-06-11T16.11.40.973,0.514,-47.378,-20.000,-12.988
1749647500984,2025-06-11T16.11.40.984,0.525,-54.207,-19.634,-10.427
1749647500992,2025-06-11T16.11.40.992,0.533,-60.305,-19.024,-7.866
1749647501003,2025-06-11T16.11.41.003,0.544,-66.646,-16.280,-5.183
1749647501013,2025-06-11T16.11.41.013,0.554,-73.720,-11.280,-1.829
1749647501023,2025-06-11T16.11.41.023,0.564,-79.329,-5.976,0.244
1749647501032,2025-06-11T16.11.41.032,0.573,-84.756,-0.366,1.524
1749647501042,2025-06-11T16.11.41.042,0.583,-88.963,4.878,2.073
