epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1749649220609,2025-06-11T16.40.20.609,0.000,0.488,22.256,12.561
1749649220620,2025-06-11T16.40.20.620,0.011,1.280,21.463,14.634
1749649220630,2025-06-11T16.40.20.630,0.021,4.878,15.671,18.293
1749649220639,2025-06-11T16.40.20.639,0.030,8.841,9.512,25.610
1749649220649,2025-06-11T16.40.20.649,0.040,11.585,4.146,31.890
1749649220659,2025-06-11T16.40.20.659,0.050,10.061,-2.866,31.098
1749649220669,2025-06-11T16.40.20.669,0.060,5.366,-5.366,24.573
1749649220678,2025-06-11T16.40.20.678,0.069,2.500,-2.988,15.793
1749649220688,2025-06-11T16.40.20.688,0.079,2.256,-3.110,9.512
1749649220699,2025-06-11T16.40.20.699,0.090,1.463,-5.000,4.634
1749649220709,2025-06-11T16.40.20.709,0.100,0.915,-6.585,1.402
1749649220718,2025-06-11T16.40.20.718,0.109,1.098,-10.732,-0.061
1749649220728,2025-06-11T16.40.20.728,0.119,0.183,-17.378,-1.524
1749649220738,2025-06-11T16.40.20.738,0.129,-2.317,-25.305,-4.451
1749649220748,2025-06-11T16.40.20.748,0.139,-5.427,-29.329,-9.085
1749649220757,2025-06-11T16.40.20.757,0.148,-7.927,-28.902,-14.207
1749649220767,2025-06-11T16.40.20.767,0.158,-9.268,-29.390,-22.134
1749649220778,2025-06-11T16.40.20.778,0.169,-10.549,-31.402,-28.598
1749649220788,2025-06-11T16.40.20.788,0.179,-9.207,-35.732,-27.683
1749649220797,2025-06-11T16.40.20.797,0.188,-6.646,-38.354,-22.805
1749649220807,2025-06-11T16.40.20.807,0.198,-7.561,-40.488,-24.634
1749649220817,2025-06-11T16.40.20.817,0.208,-8.598,-44.634,-26.341
1749649220828,2025-06-11T16.40.20.828,0.219,-7.073,-47.195,-23.354
1749649220836,2025-06-11T16.40.20.836,0.227,-7.500,-49.207,-21.524
1749649220847,2025-06-11T16.40.20.847,0.238,-8.963,-50.427,-26.341
1749649220857,2025-06-11T16.40.20.857,0.248,-8.415,-52.866,-27.256
1749649220867,2025-06-11T16.40.20.867,0.258,-5.610,-54.390,-24.207
1749649220876,2025-06-11T16.40.20.876,0.267,-3.720,-52.744,-24.756
1749649220886,2025-06-11T16.40.20.886,0.277,-1.098,-49.756,-23.537
1749649220896,2025-06-11T16.40.20.896,0.287,1.280,-42.805,-21.037
1749649220907,2025-06-11T16.40.20.907,0.298,6.220,-32.500,-16.951
1749649220915,2025-06-11T16.40.20.915,0.306,14.085,-24.878,-8.841
1749649220926,2025-06-11T16.40.20.926,0.317,20.488,-18.171,0.183
1749649220936,2025-06-11T16.40.20.936,0.327,24.451,-10.488,6.098
1749649220946,2025-06-11T16.40.20.946,0.337,22.744,-5.915,3.963
1749649220955,2025-06-11T16.40.20.955,0.346,17.134,-3.963,-4.146
1749649220965,2025-06-11T16.40.20.965,0.356,15.915,-2.317,-8.293
1749649220975,2025-06-11T16.40.20.975,0.366,19.512,2.134,-5.793
1749649220986,2025-06-11T16.40.20.986,0.377,22.073,8.049,-3.415
1749649220995,2025-06-11T16.40.20.995,0.386,21.280,10.793,-5.183
1749649221005,2025-06-11T16.40.21.005,0.396,19.085,11.707,-8.537
1749649221015,2025-06-11T16.40.21.015,0.406,17.256,14.329,-11.341
